master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0034,cmu-franka-pick-insert-data,CMU Franka Pick-Insert Data,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,520,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,CMU Franka Pick-Insert Data (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,50,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0008,berkeley-mvp-data,Berkeley MVP Data,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,480,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Berkeley MVP Data (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,49.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0020,nyu-franka-play,NYU Franka Play,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,456,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,NYU Franka Play (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,49,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0055,plex-robosuite,Plex RoboSuite,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,450,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Plex RoboSuite (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,48.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0030,berkeley-fanuc-manipulation,Berkeley Fanuc Manipulation,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,415,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Berkeley Fanuc Manipulation (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,48.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0050,mimicplay,MimicPlay,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,378,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,MimicPlay (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,47.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0052,mpi-muscular-proprioception,MPI Muscular Proprioception,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,256,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,部分开放/分散获取,未在Open X注册清单；需查原项目,部分,各来源许可证,Open X-Embodiment,MPI Muscular Proprioception (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,44.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0005,austin-sailor,Austin Sailor,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,250,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Austin Sailor (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,44.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0049,kaist-nonprehensile-objects,KAIST Nonprehensile Objects,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,201,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,KAIST Nonprehensile Objects (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,42.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0033,cmu-franka-exploration,CMU Franka Exploration,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,200,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,CMU Franka Exploration (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,42.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0056,qut-dexterous-manpulation,QUT Dexterous Manpulation,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,200,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,QUT Dexterous Manpulation (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,42.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0072,uiuc-d3field,UIUC D3Field,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,196,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,UIUC D3Field (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,42.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0068,tokyo-pr2-tabletop-manipulation,Tokyo PR2 Tabletop Manipulation,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,192,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Tokyo PR2 Tabletop Manipulation (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,42.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0046,imperial-wrist-cam,Imperial Wrist Cam,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,170,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Imperial Wrist Cam (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,41.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0070,ucsd-kitchen,UCSD Kitchen,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,150,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,UCSD Kitchen (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,40.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0079,conqhose,ConqHose,2024,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,139,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,ConqHose (2024),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,39.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0006,austin-viola,Austin VIOLA,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,135,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Austin VIOLA (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,39.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0036,cmu-stretch,CMU Stretch,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,135,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,CMU Stretch (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,39.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0037,columbia-pusht-dataset,Columbia PushT Dataset,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,122,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Columbia PushT Dataset (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,38.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0042,eth-agent-affordances,ETH Agent Affordances,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,120,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,ETH Agent Affordances (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,38.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0025,asu-tabletop-manipulation,ASU TableTop Manipulation,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,110,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,ASU TableTop Manipulation (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,37.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0038,dlr-sara-grid-clamp-dataset,DLR Sara Grid Clamp Dataset,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,100,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,DLR Sara Grid Clamp Dataset (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,36.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0039,dlr-sara-pour-dataset,DLR Sara Pour Dataset,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,100,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,DLR Sara Pour Dataset (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,36.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0075,utokyo-xarm-pickplace,UTokyo xArm PickPlace,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,95,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,UTokyo xArm PickPlace (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,36.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0074,utokyo-xarm-bimanual,UTokyo xArm Bimanual,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Bi-Manual,非full-body,,70,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,UTokyo xArm Bimanual (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,34.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0067,tokyo-pr2-fridge-opening,Tokyo PR2 Fridge Opening,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,64,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Tokyo PR2 Fridge Opening (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,33.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0004,austin-buds,Austin BUDS,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,50,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Austin BUDS (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,31.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0018,lsmo-dataset,LSMO Dataset,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,50,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,LSMO Dataset (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,31.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0066,tidybot,TidyBot,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,24,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,TidyBot (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,25.8,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0062,saytap,Saytap,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Quadrupedal Robot,非full-body,,20,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Saytap (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,24.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0053,nyu-rot,NYU ROT,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,14,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,NYU ROT (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,21.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0195,gello,GELLO,2023,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实机器人,单臂/双臂,非full-body,,,接触丰富与双臂操作,关节状态;机器人传感器由部署决定,不规定数据容器,仅代码/论文,软硬件开源；非统一数据集,无数据包,软件/硬件许可证,,GELLO (2023),https://wuphilipp.github.io/gello_site/,https://wuphilipp.github.io/gello_site/；https://github.com/wuphilipp/gello_software,A,原64项深读台账,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://wuphilipp.github.io/gello_site/,
R0095,gr00t-x-embodiment-sim,GR00T X-Embodiment Sim,2025,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,仿真,未统一披露,非full-body,,,多本体合成机器人训练数据,,,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,未核验,,GR00T X-Embodiment Sim (2025),https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-GR00T-X-Embodiment-Sim,https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-GR00T-X-Embodiment-Sim,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/nvidia/PhysicalAI-Robotics-GR00T-X-Embodiment-Sim,
R0177,imbench,IMBench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,直觉机器人操作评测,机械臂,非full-body,,,直觉式操作理解与执行,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,IMBench (2026),https://arxiv.org/abs/2607.15641,https://arxiv.org/abs/2607.15641,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/4774098aa2bc0614fb4675b8a20e771de883f6da
R0178,instructmove,InstructMove,2026,2022—2026主窗口,Benchmark/任务库,附带训练数据与评测任务,false,false,仿真操作与真实迁移,机械臂,非full-body,,,文本不可替代的指令跟随抓放,,,可直接下载,代码与仿真数据公开,是,未核验,,InstructMove (2026),https://arxiv.org/abs/2608.22990,https://arxiv.org/abs/2608.22990；https://github.com/HorizonRobotics/RoboOrchardSim,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/HorizonRobotics/RoboOrchardSim,https://www.semanticscholar.org/paper/440598ded56fe361fda7cd430010a3439e3b5f51
R0180,labdex,LabDex,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,实验室灵巧操作任务,灵巧手/机械臂,非full-body,,,实验室场景层次化灵巧操作,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,LabDex (2026),https://arxiv.org/abs/2608.18618,https://arxiv.org/abs/2608.18618,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/b59ba6975532e4a424ef36c60c7c5e2f37349bb8
R0181,labrobfail,LabRobFail,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,化学自主实验室机器人失败数据,实验室机器人,非full-body,,,机器人失败分析与诊断,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,LabRobFail (2026),https://arxiv.org/abs/2607.23704,https://arxiv.org/abs/2607.23704；https://github.com/Su-ISE-2001/SciRobo,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/Su-ISE-2001/SciRobo,https://www.semanticscholar.org/paper/3a85588d03ce0ec88fdfff1165123f4dd45c12d8
